I,V,P,Q,T,Hydrogen,Oxygen,RH anode,Rh Cathode
0.091589469,490.5252287,0.044926945,0.001072927,60.78029031,0.002048403,0.013889994,1.000959727,1.000023169
0.001270428,500.4139184,0.00063574,1.37E-05,60.74330283,0.002045927,0.01388999,1.000960523,1.000023806
2.32E-13,500.4193742,1.16E-13,1.15E-05,60.74032061,0.002045744,0.013889988,1.000960681,1.000023742
1.93E-34,500.4230856,9.64E-35,1.15E-05,60.73733909,0.002045576,0.013889986,1.000960918,1.000023636
4.81E-35,500.4267774,2.41E-35,1.15E-05,60.73435824,0.002045416,0.013889984,1.000961168,1.000023513
-1.01E-28,500.4319063,-5.05E-29,1.15E-05,60.73019167,0.002045194,0.013889981,1.000961471,1.000023331
8.97E-44,500.4693645,4.49E-44,1.15E-05,60.69889435,0.002043561,0.013889964,1.000962878,1.000021786
7.17E-43,500.5497833,3.59E-43,1.15E-05,60.62660015,0.00204009,0.013889936,1.000964664,1.000017298
-3.98E-59,500.668051,-1.99E-59,1.13E-05,60.50762466,0.002035196,0.013889918,1.000966891,1.000007261
2.24E-44,500.7254593,1.12E-44,1.11E-05,60.44363412,0.002032954,0.013889919,1.000967894,1.000000354
-1.40E-45,500.7458274,-7.02E-46,1.10E-05,60.42007639,0.002032191,0.01388992,1.000968275,0.999997529
2.24E-44,500.870978,1.12E-44,1.04E-05,60.26836839,0.002027919,0.013889942,1.000969668,0.999999546
2.24E-44,501.023688,1.12E-44,9.60E-06,60.06786101,0.00202369,0.013889976,1.000969536,1.000028811
-3.11E-61,501.0867659,-1.56E-61,9.29E-06,59.97946511,0.002022263,0.013889984,1.000968852,1.000035108
-1.40E-45,501.1966023,-7.02E-46,8.68E-06,59.81824501,0.002020081,0.013889989,1.000966514,1.000029899
-1.75E-46,501.2720453,-8.78E-47,8.20E-06,59.70433004,0.002018823,0.01388999,1.00096415,1.000018546
2.19E-47,501.338254,1.10E-47,7.78E-06,59.60248872,0.002017842,0.013889991,1.000961525,1.000007265
3.08E-33,501.3710704,1.54E-33,7.58E-06,59.55136491,0.002017394,0.013889992,1.000960036,1.000001042
-1.93E-34,501.3844372,-9.66E-35,7.50E-06,59.53042138,0.002017218,0.013889998,1.00095939,1.000000767
-1.71E-49,501.4212113,-8.58E-50,7.27E-06,59.47244104,0.002016748,0.013890003,1.000957502,1.000005604
1.90E-65,501.4704072,9.52E-66,6.98E-06,59.39402775,0.002016155,0.013890003,1.000954717,1.00001425
4.75E-66,501.5456622,2.38E-66,6.53E-06,59.27211326,0.002015312,0.01389,1.000949861,1.000017988
-6.23E-207,501.6983796,-3.13E-207,5.67E-06,59.01653278,0.00201378,0.013889991,1.00093764,0.999999776
-2.67E-51,501.7552033,-1.34E-51,5.37E-06,58.91794949,0.002013269,0.013889995,1.00093224,0.999999463
2.67E-51,501.8599876,1.34E-51,4.82E-06,58.730359,0.00201237,0.013890003,1.000920749,1.000028899
-3.71E-68,501.9010133,-1.86E-68,4.61E-06,58.65447431,0.002012033,0.013889999,1.000915697,1.000035553
1.18E-38,501.9026613,5.90E-39,4.60E-06,58.65139443,0.00201202,0.013889998,1.000915486,1.000035542
-5.88E-39,501.9036513,-2.95E-39,4.60E-06,58.64954305,0.002012012,0.013889998,1.00091536,1.000035504
3.67E-40,501.9041084,1.84E-40,4.60E-06,58.64868793,0.002012008,0.013889998,1.000915301,1.000035482
0.005724265,501.8958724,0.002872985,5.53E-06,58.64847093,0.002012009,0.013889996,1.000915299,1.000035471
0.012046143,501.8867626,0.0060458,6.67E-06,58.64825393,0.002012013,0.013889994,1.000915316,1.000035452
0.018368251,501.8776501,0.009218615,7.92E-06,58.64803694,0.00201202,0.013889992,1.000915353,1.000035427
0.0297654,501.3617979,0.014923234,2.53E-05,58.6476468,0.002012038,0.013889989,1.000915462,1.000035368
0.047378346,497.5391711,0.023572583,0.000218711,58.64705534,0.002012078,0.013889984,1.000915706,1.000035253
0.0602863,495.5522392,0.029875011,0.000396826,58.64662441,0.002012116,0.013889981,1.000915933,1.000035154
0.07324226,493.9432613,0.036177521,0.000598962,58.64619354,0.002012159,0.013889978,1.000916186,1.000035049
0.090444805,492.1949859,0.044516479,0.000896681,58.64562353,0.002012221,0.013889975,1.000916545,1.000034902
0.125767817,489.4506364,0.061557138,0.001590239,58.64445907,0.002012363,0.013889967,1.000917304,1.000034594
0.175860658,486.6393226,0.085580712,0.002716161,58.64281832,0.002012581,0.013889957,1.000918341,1.000034159
0.22621762,484.5092291,0.109604525,0.003974431,58.64117867,0.002012811,0.013889948,1.000919267,1.000033735
0.292220767,482.3221382,0.140944545,0.005771867,58.63904143,0.002013117,0.013889935,1.000920262,1.00003321
0.39644881,479.6788632,0.190168114,0.008876992,58.63568921,0.002013609,0.013889917,1.000921401,1.000032448
0.538072275,476.9766525,0.256647913,0.013500237,58.63117126,0.002014293,0.013889893,1.000922343,1.000031523
0.712286239,474.4296502,0.337929711,0.019683563,58.62566372,0.002015159,0.013889865,1.000922897,1.000030527
0.937006307,471.8586706,0.44213455,0.028300805,58.61863135,0.002016321,0.013889833,1.000923079,1.000029419
1.246771977,469.0672096,0.584819852,0.04113531,58.60905812,0.002018004,0.013889794,1.000922878,1.000028128
1.667597917,466.0660365,0.777210752,0.060022407,58.59626176,0.002020443,0.013889748,1.000922281,1.000026662
2.219595132,462.9069973,1.027466118,0.086899511,58.57982546,0.002023914,0.0138897,1.000921316,1.00002503
2.747770632,460.3754627,1.265006176,0.114532051,58.5646846,0.002027504,0.013889662,1.000920432,1.000023604
2.9883289,459.3323753,1.372636212,0.127674757,58.55844493,0.00202916,0.013889644,1.00092036,1.000022908
3.229630075,458.3399658,1.480268538,0.141188297,58.55225145,0.002030901,0.013889629,1.000920253,1.000022188
3.471647062,457.3912158,1.58790087,0.155061118,58.54610553,0.002032701,0.013889614,1.000919963,1.000021492
4.829565319,452.7028853,2.186358155,0.238347898,58.51287835,0.002043781,0.01388955,1.000917254,1.00001766
7.520990271,445.2881908,3.349008151,0.426922981,58.45296562,0.0020706,0.013889466,1.000908999,1.000008667
9.317286624,441.1444455,4.110269241,0.567489858,58.41741352,0.002091987,0.01388942,1.000902039,1.000000515
9.89361282,439.9109979,4.352309088,0.61479281,58.40676507,0.002099422,0.013889405,1.000899616,0.999997505
11.53309746,436.6067759,5.035428497,0.754768736,58.37874275,0.00212183,0.013889366,1.000892062,0.999998545
14.29884949,431.5829507,6.171139657,1.007580279,58.33871036,0.002163768,0.013889278,1.000877344,1.000018585
16.15016933,428.5223894,6.920709152,1.187444522,58.31748755,0.002194188,0.0138892,1.000866746,1.000029498
18.65114214,424.7103586,7.921333265,1.442398385,58.29576892,0.002237969,0.013889102,1.000850528,1.000032021
21.14065871,421.2777597,8.90608934,1.707463305,58.2824672,0.002283771,0.01388905,1.000831826,1.000027145
23.75269427,418.1101967,9.931243672,1.993636886,58.2778937,0.002332595,0.013889087,1.000808673,1.000021157
26.1445639,415.6647,10.86737231,2.258302222,58.28214606,0.0023772,0.013889241,1.000782093,1.000017974
28.53231148,413.6889271,11.80350132,2.520895333,58.29446991,0.002421217,0.013889513,1.000748707,1.000017711
30.08139295,412.6615868,12.41343535,2.688645528,58.30705646,0.002449937,0.013889756,1.000721485,1.000019048
31.58334134,411.8448059,13.00743508,2.848665855,58.32298883,0.002478258,0.013890019,1.000690019,1.000020574
33.2186464,411.1029927,13.65628495,3.020783575,58.34410373,0.002509189,0.013890294,1.000650797,1.000021298
34.84842578,410.4958676,14.30513477,3.19012659,58.36901377,0.002540417,0.013890533,1.000605215,1.000020664
37.19860163,409.848788,15.24580179,3.429312033,58.41165996,0.002586716,0.01389078,1.000524507,1.000017273
37.47752767,409.7911142,15.35795782,3.457184482,58.41725786,0.002592376,0.013890795,1.000513929,1.000016478
38.01559892,409.6930296,15.5747259,3.510543587,58.42837289,0.002603417,0.01389082,1.00049239,1.000014741
39.39768686,409.5273645,16.13443087,3.644688244,58.45883175,0.002632358,0.013894258,1.000428448,1.000008602
40.21047184,409.4922788,16.46587775,3.721285621,58.47804389,0.002649858,0.013905726,1.000384546,1.000001825
40.64756942,409.493838,16.64492921,3.761671932,58.4887745,0.002659426,0.013916871,1.000358528,0.999997521
42.1158829,409.6083782,17.25101849,3.89272978,58.52681391,0.002692311,0.013982253,1.000251107,0.999997132
43.63688763,409.920095,17.88763712,4.019718992,58.56989336,0.002727959,0.014094507,1.000087785,1.000008528
44.18462086,410.1267256,18.12129388,4.06104978,58.58776491,0.00274218,0.014150389,1.000003237,1.000013793
44.41432852,410.2288003,18.22003671,4.077631461,58.5956577,0.002748358,0.014176409,0.999983025,1.000015328
44.77534646,410.4851619,18.37961534,4.09930318,58.61089399,0.002759917,0.014228262,0.999995256,1.000016612
45.08047711,410.7841621,18.51834601,4.113766561,58.62625229,0.002771237,0.014282244,1.000055585,1.000015754
45.4111886,411.2199697,18.6739876,4.124165634,58.6463825,0.002785698,0.01435471,1.00018293,1.000011892
45.78744894,411.9250036,18.86099507,4.126075204,58.67609811,0.002806349,0.014463554,1.000352267,1.000001429
45.90790803,412.3199376,18.92874578,4.118811425,58.69120828,0.002816443,0.014519288,1.000408678,0.999994457
46.06681222,412.8234725,19.01746139,4.109889047,58.71090601,0.002829412,0.014591727,1.000432965,0.999993529
46.22711135,413.311073,19.106177,4.101668646,58.73050444,0.002842108,0.014663494,1.000416702,1.000000153
46.3819511,413.9651793,19.2005127,4.085095382,58.7562892,0.002858197,0.014757003,1.000358927,1.000014986
46.34406502,414.4177058,19.20580111,4.060803583,58.77172394,0.002867098,0.014811755,1.000306365,1.000024818
46.31586833,414.7593621,19.20994,4.042522745,58.7836804,0.002873833,0.014853161,1.000259589,1.000030315
46.28892562,415.0901895,19.21407891,4.024871919,58.79552462,0.002880432,0.014893237,1.00020795,1.000033291
46.24547161,415.6338037,19.22118127,3.995979402,58.81559939,0.002891352,0.01495906,1.000103433,1.000034464
46.21749202,415.9913584,19.22607729,3.977054557,58.8292596,0.002898572,0.015002338,1.00001795,1.000033319
46.21127082,416.0717555,19.22720457,3.972808177,58.83238477,0.002900198,0.015012067,0.999997081,1.000032914
46.20904963,416.1005387,19.22761044,3.971288739,58.8335082,0.00290078,0.015015511,0.999989748,1.000032346
46.20514481,416.1512391,19.22832826,3.968613376,58.83549284,0.002901805,0.015021585,0.999978458,1.000030556
46.19834688,416.2398457,19.22959278,3.963940888,58.83898193,0.002903597,0.015032319,0.999967777,1.000029007
46.18910627,416.3609995,19.23134246,3.957558627,58.84379507,0.002906049,0.015046993,0.999974255,1.000028612
46.17645142,416.5282801,19.23379789,3.948759191,58.85052138,0.002909437,0.015067231,1.000006551,1.000028064
46.15485771,416.8176141,19.23815767,3.933575039,58.86238504,0.002915305,0.015102242,1.0000818,1.000026333
46.11956021,417.3025072,19.24580811,3.908233014,58.88296821,0.002925153,0.015160942,1.000198994,1.000022614
46.07342462,417.963682,19.2570182,3.873903846,58.91262098,0.0029386,0.015241046,1.000275683,1.000015898
45.97227848,418.1535313,19.22347059,3.85668134,58.91942772,0.002941229,0.015258437,1.000274234,1.000014769
45.85082515,418.3491089,19.18165184,3.837534943,58.92616836,0.002943631,0.015274939,1.000264272,1.000013879
45.72997609,418.5401946,19.13983309,3.818692048,58.9328384,0.002945973,0.015290484,1.000248836,1.000012897
45.55772801,418.8065824,19.07987637,3.792186979,58.94227827,0.002949234,0.015311108,1.000219441,1.000011308
45.01981164,419.5959363,18.89013002,3.711921137,58.97123874,0.002958528,0.01536427,1.000072702,1.000005917
44.86330773,419.8137779,18.83423471,3.689257918,58.97950638,0.002960959,0.015376451,1.000013335,1.000004272
44.77995984,419.9277512,18.80434783,3.677307591,58.98387998,0.002962197,0.015382355,0.999983797,1.000003422
44.35317186,420.4904266,18.65008416,3.617340981,59.00595399,0.002967942,0.015406466,0.999983629,0.999999337
43.83488666,421.1293974,18.4601594,3.547106481,59.03201323,0.002973582,0.015422189,1.000226526,0.999999161
43.37428554,421.6599352,18.28919843,3.486862042,59.05445908,0.002977379,0.015424021,1.000453069,1.000003094
42.383735,422.6995036,17.91558375,3.363250398,59.10043602,0.002982098,0.015392802,1.000537869,1.000015911
41.99939048,423.0688407,17.76863344,3.317269337,59.11738381,0.002982615,0.015367757,1.000465475,1.00002149
41.85321301,423.2049625,17.71248744,3.30003756,59.12369941,0.002982631,0.015356493,1.00042794,1.000023261
41.81038914,423.2444149,17.69601369,3.295014671,59.12553643,0.002982596,0.015353022,1.00041659,1.000023719
41.71487782,423.3317185,17.65923091,3.283852772,59.12961371,0.002982365,0.015345001,1.000391246,1.000024663
41.53186713,423.4964032,17.58859635,3.262619603,59.13735025,0.002981739,0.015328568,1.000340188,1.00002621
41.34936536,423.6573314,17.51796178,3.241641683,59.14496524,0.002980939,0.015310809,1.000284057,1.00002745
41.09804772,423.8737862,17.4203851,3.213061288,59.15528715,0.002979595,0.015284176,1.000194057,1.000028775
40.98948405,423.979468,17.37869964,3.200251942,59.16104657,0.002978852,0.015268164,1.000136313,1.000029111
41.01760283,423.9919954,17.39113527,3.201937785,59.16344075,0.002978788,0.015261446,1.000111934,1.00002872
41.04572117,424.0045101,17.40357089,3.203623273,59.16583789,0.002978801,0.015254863,1.000087098,1.000028155
41.07383698,424.0170338,17.41600652,3.205307401,59.16823915,0.002978783,0.01524843,1.000060967,1.000027651
41.12152342,424.038309,17.43710126,3.208160648,59.17232216,0.002978695,0.015237864,1.000013092,1.000026971
41.16434745,424.0574477,17.45604812,3.210719736,59.17599982,0.002978592,0.015228738,0.999981171,1.000026467
41.36630085,424.1478788,17.54542876,3.222757544,59.19348165,0.002978088,0.015190087,0.99998702,1.000024173
41.57222904,424.2397619,17.63659255,3.235006671,59.21153811,0.002977652,0.015157876,1.000224844,1.000021519
41.77525263,424.2315095,17.72237848,3.251180575,59.22875598,0.002981592,0.015133534,1.000473951,1.000004215
41.86824583,424.1817759,17.75974687,3.260516144,59.23633101,0.002985164,0.01512468,1.000549555,0.999993092
42.02807144,424.0855122,17.82349621,3.277032238,59.24937502,0.002989901,0.015112361,1.000579553,0.999994768
42.13418591,424.0160426,17.86557077,3.288247228,59.25807159,0.002992216,0.015106054,1.000553086,1.000007133
42.18305522,423.9830915,17.88490216,3.293457159,59.2620919,0.002993132,0.01510362,1.000534858,1.000014419
42.19130463,423.9775038,17.88816402,3.294339197,59.26277185,0.002993281,0.015103085,1.000531707,1.000014036
42.19847892,423.972688,17.89100254,3.295109271,59.26336396,0.002993411,0.015102139,1.000529,1.000007687
42.20855023,423.9660075,17.89499052,3.296194284,59.26419658,0.002993594,0.015101312,1.000525207,0.999994727
42.21861715,423.9593743,17.89897851,3.297280041,59.2650301,0.002993775,0.015101006,1.000521412,0.999986417
42.22975706,423.9520422,17.90339174,3.298481341,59.26595359,0.002993975,0.015100642,1.000517198,0.999984385
42.24286892,423.9434023,17.90858558,3.299895522,59.26704186,0.002994207,0.015100131,1.00051221,0.999986547
42.26141727,423.9311534,17.91593137,3.301897435,59.26858367,0.00299453,0.015099414,1.000505093,0.99999159
42.28502753,423.915517,17.92527931,3.304448186,59.27055016,0.002994935,0.015098563,1.000495925,0.999998712
42.32160407,423.8912063,17.9397558,3.308404726,59.27360541,0.002995547,0.015097375,1.000481475,1.000009948
42.40413036,423.8360689,17.97239992,3.317349388,59.28053915,0.002996878,0.015095247,1.000447732,1.000033285
42.57381159,423.7220363,18.03946214,3.335792598,59.29497654,0.00299949,0.015093195,1.000372316,1.000059258
43.06205311,423.3950655,18.2322608,3.389002985,59.33793203,0.003006887,0.015103085,1.000048245,1.00006268
43.11335966,423.3607809,18.25250561,3.394611696,59.34256739,0.003007657,0.015105441,1.000004888,1.000057238
43.15885604,423.3304957,18.27045992,3.39958264,59.34669829,0.003008343,0.015107801,0.999977815,1.000055323
43.23609632,423.2792657,18.3009431,3.408018504,59.35375474,0.003009525,0.015112161,0.999981074,1.000053237
43.35731277,423.1993134,18.348785,3.421250323,59.36493791,0.003011419,0.015120025,1.00007284,1.000050642
43.5756948,423.0566287,18.43498654,3.44506781,59.38541938,0.003014938,0.015137196,1.000295136,1.000046643
43.80395868,422.9093624,18.52510424,3.469933633,59.40728377,0.00301875,0.015159077,1.000443562,1.000042572
44.33694095,422.5732504,18.73560525,3.52785929,59.46012002,0.003028099,0.015224134,1.000422228,1.000032543
44.71306591,422.3588274,18.88495809,3.567770296,59.48963102,0.003033914,0.015268243,1.000278138,1.00002484
45.25811934,422.0752128,19.10233035,3.624472441,59.52016811,0.003041037,0.015321966,1.000088072,1.000012604
45.41494012,421.9938186,19.164824,3.640836397,59.52915045,0.003043202,0.015339365,1.000022999,1.000008716
45.50022497,421.9495993,19.19880169,3.649744713,59.53407564,0.003044381,0.015349223,0.999988709,1.000006551
45.67149326,421.8609502,19.26701954,3.667650383,59.54405067,0.00304678,0.01536981,0.999974075,1.000001801
45.90495589,421.74047,19.35997767,3.692090749,59.55782859,0.003050118,0.015399519,1.000035854,0.999994503
46.4748329,421.4484213,19.58674496,3.751888448,59.5923325,0.003058623,0.015479534,1.000266149,0.999996183
46.99887523,421.1825737,19.79510723,3.807039365,59.62515137,0.003066873,0.015561993,1.000406346,1.000011923
48.18827483,420.5900317,20.26750804,3.932701376,59.70348797,0.00308691,0.015776452,1.000344837,1.000041622
48.88955801,420.2476921,20.54572393,4.007094625,59.75216645,0.003099518,0.015919523,1.000129151,1.000045718
49.16339973,420.1154729,20.65430493,4.036199114,59.77167308,0.003104581,0.015978387,1.000015184,1.000043214
49.24698472,420.0752834,20.68744106,4.045088399,59.7776826,0.003106142,0.015996659,0.999982927,1.000042106
49.89266466,419.7674556,20.9433169,4.113844372,59.82497472,0.00311839,0.016142312,0.999985432,1.000032633
50.42166902,419.5186832,21.15283219,4.17028932,59.86486449,0.003128677,0.01626734,1.000248892,1.000022805
50.90246103,419.2952224,21.34315872,4.221675971,59.90200621,0.003138204,0.016385089,1.000465273,1.000011084
51.2460755,419.1370375,21.47912827,4.258450262,59.92906583,0.003145111,0.016471494,1.00052072,1.000000097
51.39420301,419.0692325,21.53772921,4.274315592,59.94086276,0.003148112,0.016509305,1.000515863,0.999996911
52.13376086,418.7341276,21.83018487,4.353636943,60.0009408,0.003163285,0.016702544,1.000429446,0.999999216
52.9800955,418.3570688,22.16459746,4.44464372,60.07208355,0.003181181,0.016932246,1.000227241,1.000033664
52.98168353,418.3494127,22.16485619,4.445268937,60.08376585,0.003183662,0.016969659,1.000175506,1.000042779
52.87383495,418.3851561,22.12162769,4.434433261,60.09542594,0.003185491,0.017006003,1.000103512,1.000050589
52.77015524,418.4206158,22.08012085,4.423951531,60.1065812,0.003186902,0.017039535,1.000020613,1.000054218
52.7016657,418.4445793,22.05272633,4.416995814,60.11391908,0.00318775,0.017060906,0.999976457,1.000054756
52.4727028,418.5270622,21.96124615,4.393611377,60.13827477,0.003190395,0.017128028,0.999979717,1.000053831
52.15213716,418.6476505,21.83336969,4.360607281,60.1719289,0.00319354,0.017211334,1.000232784,1.000050087
51.88443083,418.7520918,21.72671394,4.332869873,60.19964033,0.003195658,0.017271831,1.000469122,1.000046908
51.43156444,418.9344852,21.54645597,4.285728328,60.24571077,0.003198167,0.017356964,1.000595088,1.00004276
50.76994505,419.2113062,21.28333498,4.216540203,60.31120084,0.003199561,0.017445852,1.000503437,1.000037902
50.55950535,419.301725,21.19968781,4.194471539,60.33158027,0.003199459,0.017465625,1.00043102,1.000036621
50.41509959,419.3604097,21.14209682,4.179553257,60.33605159,0.003199169,0.017469389,1.00041092,1.000037809
50.18157012,419.4545839,21.04888961,4.155507837,60.34048359,0.003198455,0.017472602,1.000382559,1.000040894
49.93455637,419.5548479,20.9502852,4.130082869,60.3451219,0.003197377,0.017475203,1.00034565,1.000044359
49.68758699,419.6557334,20.85168076,4.104673715,60.34970687,0.003196118,0.017476963,1.000305467,1.000047022
49.06282476,419.9134586,20.60214043,4.040470201,60.36107173,0.003192611,0.017477724,1.000203095,1.000050849
47.93423356,420.3871002,20.15093344,3.924849814,60.38075266,0.003185497,0.017466065,1.000014398,1.000053113
47.49388869,420.5746197,19.97472417,3.87987725,60.38813464,0.003182488,0.017457011,0.999963093,1.000052972
46.27383741,421.1008426,19.48595192,3.755790551,60.40771489,0.003173547,0.017419426,0.999983104,1.000053233
44.48130258,421.8909831,18.76626047,3.574979502,60.43415519,0.003158613,0.017332123,1.000266709,1.000054452
42.60493772,422.7390648,18.01077152,3.387792431,60.45886642,0.003140685,0.017201815,1.000524034,1.000056228
39.48486238,424.1957601,16.74931121,3.081678144,60.49328999,0.003106016,0.016904719,1.000578055,1.000059158
36.64295207,425.5788661,15.59446599,2.808653203,60.51786541,0.003069289,0.016603358,1.000432748,1.000058192
33.86461602,426.9888016,14.45981181,2.547366468,60.53548003,0.003029054,0.01631907,1.000177067,1.000055481
32.51280057,427.6970979,13.90563045,2.422352158,60.54160563,0.003008119,0.016190056,1.000002294,1.000054302
32.17996747,427.8739065,13.76896839,2.391789136,60.5428713,0.003002821,0.016159476,0.9999713,1.000054021
31.08074344,428.4650451,13.31701214,2.291466168,60.54637728,0.002985044,0.016061254,0.999986089,1.0000531
29.66876415,429.241609,12.73506806,2.164004497,60.54936585,0.002961509,0.015941104,1.000189527,1.000051762
28.27348344,430.030328,12.15845536,2.0396482,60.55065874,0.00293751,0.015828425,1.000405627,1.000046727
26.67615101,430.9624029,11.49641814,1.899281265,60.55014589,0.002909193,0.015706659,1.000498936,1.000044276
24.90408977,432.0371167,10.75949114,1.746113076,60.54713455,0.002876791,0.015580092,1.000453816,1.000043814
23.92409273,432.651858,10.35080317,1.662587051,60.54437784,0.002858445,0.015513801,1.00038589,1.000043735
23.45689891,432.9504612,10.1556752,1.623068963,60.54279425,0.002849596,0.015483083,1.000348484,1.000043603
23.38997021,432.9987318,10.12782744,1.617290503,60.54230871,0.002847372,0.015474265,1.000339157,1.000042811
23.36474694,433.0232842,10.11747945,1.614951693,60.54181777,0.002845551,0.015465476,1.000332156,1.000041165
23.33568762,433.0514259,10.1055528,1.61226306,60.54124745,0.002843591,0.015455416,1.000325267,1.000039041
23.30664075,433.0794065,10.09362614,1.609581691,60.54067268,0.002841576,0.015445424,1.00031821,1.00003716
23.23222572,433.1504965,10.06305011,1.602737603,60.53917908,0.002836203,0.015420104,1.000296774,1.000033597
23.10331616,433.2719296,10.01001837,1.590957857,60.53652149,0.002826773,0.015377186,1.00025027,1.000029957
22.90814798,433.4525543,9.929595255,1.573277967,60.53233515,0.002812556,0.01531442,1.000158585,1.000027721
22.67126806,433.6219898,9.830760367,1.55300911,60.5269334,0.002799945,0.015240487,1.000043582,1.000013442
22.56970898,433.6656677,9.787707917,1.544977813,60.52449024,0.002797116,0.015209272,1.000001011,0.999999381
22.50691732,433.6917157,9.76106359,1.540072893,60.52295009,0.002794929,0.015190407,0.999981751,0.999993094
22.42989943,433.7229434,9.728362004,1.534082666,60.52103144,0.002791458,0.015167687,0.999980262,0.999992581
22.30585819,433.7723421,9.675664349,1.524467435,60.51787864,0.002785186,0.015131967,1.000013219,1.000001484
22.11243933,433.8487479,9.593454115,1.50951715,60.51281962,0.002774495,0.015078332,1.000086026,1.000024234
21.86048628,433.9492883,9.486342464,1.490071799,60.50598396,0.002759874,0.015012015,1.00015361,1.000043506
21.54861494,434.0774957,9.353768807,1.466000545,60.49715481,0.002741836,0.01493509,1.000158066,1.000051926
21.15882038,434.2449795,9.188111524,1.435886035,60.48556384,0.002720221,0.014846334,1.00004884,1.000050446
21.05744259,434.2899264,9.14503519,1.428048014,60.48244889,0.002714797,0.014824555,1.000000502,1.000048856
20.98456468,434.3225999,9.114070689,1.422411909,60.48018453,0.002710962,0.014809205,0.999981504,1.000047953
20.608017,434.4958111,8.954097062,1.393281386,60.46815225,0.002691827,0.014733749,1.000028563,1.000044178
20.50934717,434.5399735,8.912131177,1.385694819,60.46441514,0.002686349,0.014712232,1.000096266,1.000043287
20.55164528,434.507732,8.92984878,1.389212604,60.46339426,0.002685131,0.014706442,1.00011784,1.00004258
20.59394906,434.475502,8.947566357,1.392733249,60.46237807,0.002684035,0.014700698,1.000139352,1.000041709
20.63625816,434.4432932,8.965283952,1.396256556,60.46136729,0.002682932,0.014694996,1.000159733,1.000040938
20.79775134,434.3206943,9.032893803,1.409723159,60.45756068,0.002678643,0.014673613,1.000223102,1.000038988
21.07205843,434.1140353,9.147676318,1.4326552,60.45128347,0.002671621,0.014638621,1.000283109,1.000037337
21.47532876,433.8147653,9.316314705,1.46647816,60.44249191,0.002662251,0.014590037,1.000290844,1.000035932
22.25143751,433.256625,9.640582717,1.531858472,60.42705944,0.002647685,0.014505168,1.000160173,1.000032756
22.56441804,433.0390295,9.771273688,1.558302039,60.42139039,0.002643077,0.014474035,1.000058093,1.000031293
22.72122322,432.9316904,9.836737579,1.571563791,60.4186714,0.002641042,0.014459043,0.999999542,1.000030449
23.75104099,432.2533086,10.26646605,1.658869346,60.40284524,0.002631437,0.014369387,0.999992651,1.000024638
24.36657162,431.8712576,10.52322193,1.711151931,60.39506801,0.002628666,0.014322803,1.000125416,1.000020847
24.73412412,431.6517195,10.67652721,1.742385277,60.3916147,0.002628242,0.014300819,1.000194557,1.00001849
24.93152078,431.5358379,10.75884471,1.759177304,60.3906159,0.002628556,0.014294087,1.000212181,1.000017108
25.09303349,431.4418078,10.82618373,1.772931074,60.3898441,0.002628896,0.014288666,1.000223002,1.000015927
25.2545745,431.3484989,10.8935228,1.786699019,60.38911482,0.002629233,0.01428332,1.000230114,1.000014889
25.55437594,431.1773248,11.01846746,1.812279644,60.38787493,0.002629938,0.014273591,1.000234942,1.000013199
26.59098521,430.6057854,11.45023207,1.900979429,60.38472931,0.002633443,0.014241773,1.000194852,1.000007983
27.52228273,430.1196142,11.83787363,1.980927411,60.38341619,0.002637994,0.014215477,1.000092954,1.000003496
28.06778796,429.8469159,12.06485209,2.027838609,60.3833138,0.002641283,0.014201016,1.00000816,1.000000623
28.22075034,429.7720431,12.12848953,2.041001318,60.38337372,0.002642288,0.01419708,0.999985922,0.999999791
29.49434034,429.1748039,12.65822773,2.150714144,60.38538414,0.002651874,0.014166145,0.99998883,0.999999138
30.76392296,428.6252184,13.1861932,2.260188074,60.3900765,0.002663486,0.014138391,1.000272244,1.000004452
31.2432642,428.4251328,13.38539962,2.301652541,60.39231343,0.002668097,0.014129575,1.00038778,1.000006631
31.82114236,428.1828084,13.6252661,2.351931599,60.39493578,0.002673357,0.014121051,1.000457131,1.000007682
32.24886731,428.0084209,13.80278677,2.389166396,60.39713897,0.002677395,0.014114946,1.000474956,1.000008237
32.67610388,427.8385282,13.98009619,2.426367258,60.3995709,0.002681533,0.014109004,1.000471945,1.000008675
33.35767797,427.5764937,14.26295898,2.485714555,60.40394547,0.002688438,0.014099806,1.000446506,1.00000895
34.96062612,427.0014974,14.9282397,2.625255074,60.41658247,0.002706056,0.014079583,1.000347514,1.000007389
37.07218991,426.3284584,15.80492957,2.808757957,60.43838649,0.002732127,0.014055641,1.000127634,1.000000931
37.49425612,426.2048098,15.9802323,2.845370305,60.44344452,0.002737719,0.014051233,1.000070975,0.999999248
37.89834229,426.014678,16.14525009,2.883241939,60.44841697,0.002747918,0.014046715,1.000049874,0.999987376
38.22308809,425.8564038,16.27754684,2.913998092,60.45255137,0.002756036,0.014043303,1.000038924,0.999986689
38.54839827,425.694563,16.40984356,2.945037926,60.45681884,0.002763327,0.01403999,1.000021935,0.999997308
38.8421641,425.5459975,16.52912747,2.973252568,60.46083025,0.002769612,0.014037052,1.000000809,1.000012506
39.04806706,425.4408137,16.61264142,2.993121701,60.46372354,0.002773906,0.01403503,0.999987341,1.000024097
39.49680737,425.2098676,16.79443223,3.036641869,60.47021863,0.002782956,0.014032517,0.999988463,1.000044059
